/	O
-	O
)	O
]	O
mice	O
had	O
both	O
phosphorylated	O
and	O
dephosphorylated	O
forms	O
of	O
OPN	O
.	O

OPN	O
from	O
[	O
Col1a1	O
-	O
Tnap	O
]	O
osteoblasts	O
were	O
more	O
phosphorylated	O
than	O
non	O
-	O
transgenic	O
control	O
cells	O
.	O

Titanium	B
dioxide	I
-	O
liquid	O
chromatography	O
and	O
tandem	O
mass	O
spectrometry	O
analysis	O
revealed	O
that	O
OPN	O
peptides	O
derived	O
from	O
Alpl	O
(	O
-	O
/	O
-	O
)	O
bone	O
and	O
osteoblasts	O
yielded	O
a	O
higher	O
proportion	O
of	O
phosphorylated	O
peptides	O
than	O
samples	O
from	O
WT	O
mice	O
,	O
and	O
at	O
least	O
two	O
phosphopeptides	O
,	O
p	O
(	O
S	O
(	O
174	O
)	O
FQVS	O
(	O
178	O
)	O
DEQY	O
(	O
182	O
)	O
PDAT	O
(	O
186	O
)	O
DEDLT	O
(	O
191	O
)	O
)	O
SHMK	O
and	O
FRIp	O
(	O
S	O
(	O
299	O
)	O
HELES	O
(	O
304	O
)	O
S	O
(	O
305	O
)	O
S	O
(	O
306	O
)	O
S	O
(	O
307	O
)	O
)	O
EVN	O
,	O
with	O
one	O
non	O
-	O
localized	O
site	O
each	O
,	O
appear	O
to	O
be	O
preferred	O
sites	O
of	O
TNAP	O
action	O
on	O
OPN	O
.	O

Our	O
data	O
suggest	O
that	O
the	O
pro	O
-	O
mineralization	O
role	O
of	O
TNAP	O
may	O
be	O
related	O
not	O
only	O
to	O
its	O
accepted	O
pyrophosphatase	O
activity	O
but	O
also	O
to	O
its	O
ability	O
to	O
modify	O
the	O
phosphorylation	O
status	O
of	O
OPN	O
.	O

(	O
c	O
)	O
2013	O
American	O
Society	O
for	O
Bone	O
and	O
Mineral	O
Research	O
.	O

A	O
liquid	O
crystalline	O
phase	O
with	O
uniform	O
tilt	O
,	O
local	O
polar	O
order	O
and	O
capability	O
of	O
symmetry	O
breaking	O
.	O

A	O
new	O
liquid	O
crystalline	O
(	O
LC	O
)	O
phase	O
with	O
uniform	O
tilt	O
,	O
local	O
polar	O
order	O
and	O
capability	O
of	O
symmetry	O
breaking	O
is	O
found	O
for	O
a	O
bent	O
-	O
core	O
mesogen	O
combining	O
a	O
4	B
-	I
cyanoresorcinol	I
unit	O
with	O
two	O
azobenzene	B
wings	O
.	O

The	O
combination	O
of	O
local	O
polar	O
order	O
and	O
long	O
range	O
synclinic	O
tilt	O
in	O
this	O
SmCs	O
PR	O
phase	O
leads	O
,	O
under	O
special	O
conditions	O
,	O
to	O
macroscopic	O
domains	O
with	O
opposite	O
chirality	O
,	O
though	O
the	O
molecules	O
themselves	O
are	O
achiral	O
.	O

Surface	O
-	O
confined	O
electroactive	O
molecules	O
for	O
multistate	O
charge	O
storage	O
information	O
.	O

Bi	O
-	O
stable	O
molecular	O
systems	O
with	O
potential	O
for	O
applications	O
in	O
binary	O
memory	O
devices	O
are	O
raising	O
great	O
interest	O
for	O
device	O
miniaturization	O
.	O

Particular	O
appealing	O
are	O
those	O
systems	O
that	O
operate	O
with	O
electrical	O
inputs	O
since	O
they	O
are	O
compatible	O
with	O
existing	O
electronic	O
technologies	O
.	O

The	O
processing	O
of	O
higher	O
memory	O
densities	O
in	O
these	O
devices	O
could	O
be	O
accomplished	O
by	O
increasing	O
the	O
number	O
of	O
memory	O
states	O
in	O
each	O
cell	O
,	O
although	O
this	O
strategy	O
has	O
not	O
been	O
much	O
explored	O
yet	O
.	O

Here	O
we	O
highlight	O
the	O
recent	O
advances	O
devoted	O
to	O
the	O
fabrication	O
of	O
charge	O
-	O
storage	O
molecular	O
surface	O
-	O
confined	O
devices	O
exhibiting	O
multiple	O
states	O
.	O

Mainly	O
,	O
this	O
goal	O
has	O
been	O
realized	O
immobilizing	O
a	O
variety	O
(	O
or	O
a	O
combination	O
)	O
of	O
electroactive	O
molecules	O
on	O
a	O
surface	O
,	O
although	O
alternative	O
approaches	O
employing	O
non	O
-	O
electroactive	O
systems	O
have	O
also	O
been	O
described	O
.	O

Undoubtedly	O
,	O
the	O
use	O
of	O
molecules	O
with	O
chemically	O
tunable	O
properties	O
and	O
nanoscale	O
dimensions	O
are	O
raising	O
great	O
hopes	O
for	O
the	O
devices	O
of	O
the	O
future	O
in	O
which	O
molecules	O
can	O
bring	O
new	O
perspectives	O
such	O
as	O
multistability	O
.	O

Formation	O
of	O
a	O
polymer	O
surface	O
with	O
a	O
gradient	O
of	O
pore	O
size	O
using	O
a	O
microfluidic	O
chip	O
.	O

Here	O
we	O
demonstrate	O
the	O
generation	O
of	O
polymer	O
monolithic	O
surfaces	O
possessing	O
a	O
gradient	O
of	O
pore	O
and	O
polymer	O
globule	O
sizes	O
from	O
~	O
0	O
.	O
1	O
to	O
~	O
0	O
.	O
5	O
mu	O
m	O
defined	O
by	O
the	O
composition	O
of	O
two	O
polymerization	O
mixtures	O
injected	O
into	O
a	O
microfluidic	O
chip	O
.	O

To	O
generate	O
the	O
gradient	O
,	O
we	O
used	O
a	O
PDMS	B
microfluidic	O
chip	O
with	O
a	O
cascade	O
micromixer	O
with	O
a	O
subsequent	O
reaction	O
chamber	O
for	O
the	O
formation	O
of	O
a	O
continuous	O
gradient	O
film	O
.	O

The	O
micromixer	O
has	O
zigzag	O
channels	O
of	O
400	O
x	O
680	O
mu	O
m	O
(	O
2	O
)	O
cross	O
section	O
and	O
six	O
cascades	O
.	O

The	O
chip	O
was	O
used	O
with	O
a	O
reversible	O
bonding	O
connection	O
,	O
realized	O
by	O
curing	O
agent	O
coating	O
.	O

After	O
polymerization	O
in	O
the	O
microfluidic	O
chip	O
the	O
reversible	O
bond	O
was	O
opened	O
,	O
resulting	O
in	O
a	O
450	O
mu	O
m	O
thick	O
polymer	O
film	O
possessing	O
the	O
pore	O
size	O
gradient	O
.	O

The	O
gradient	O
formation	O
in	O
the	O
microfluidic	O
reaction	O
chamber	O
was	O
studied	O
using	O
microscopic	O
laser	O
-	O
induced	O
fluorescence	O
(	O
mu	O
LIF	O
)	O
and	O
different	O
model	O
fluids	O
.	O

Formation	O
of	O
linear	O
gradients	O
was	O
shown	O
using	O
the	O
fluids	O
of	O
the	O
same	O
density	O
by	O
both	O
diffusive	O
mixing	O
at	O
flow	O
rates	O
of	O
0	O
.	O
001	O
mL	O
/	O
min	O
and	O
in	O
a	O
convective	O
mixing	O
regime	O
at	O
flow	O
rates	O
of	O
20	O
mL	O
/	O
min	O
.	O

By	O
using	O
different	O
density	O
fluids	O
,	O
formation	O
of	O
a	O
two	O
-	O
dimensional	O
wedge	O
-	O
like	O
gradient	O
controlled	O
by	O
the	O
density	O
difference	O
and	O
orientation	O
of	O
the	O
microfluidic	O
chip	O
was	O
observed	O
.	O

Solubility	O
-	O
driven	O
optimization	O
of	O
(	B
pyridin	I
-	I
3	I
-	I
yl	I
)	I
benzoxazinyl	I
-	I
oxazolidinones	I
leading	O
to	O
a	O
promising	O
antibacterial	O
agent	O
.	O

The	O
solubility	O
-	O
driven	O
structural	O
modification	O
of	O
(	B
pyridin	I
-	I
3	I
-	I
yl	I
)	I
benzoxazinyl	I
-	I
oxazolidinones	I
is	O
described	O
,	O
which	O
resulted	O
in	O
the	O
development	O
of	O
a	O
new	O
series	O
of	O
benzoxazinyl	B
-	I
oxazolidinone	I
analogues	O
with	O
high	O
antibacterial	O
activity	O
against	O
Gram	O
-	O
positive	O
pathogens	O
,	O
including	O
that	O
against	O
linezolid	B
-	O
resistant	O
strains	O
and	O
low	O
hERG	O
inhibition	O
.	O

With	O
regard	O
to	O
structure	O
-	O
activity	O
relationship	O
(	O
SAR	O
)	O
trends	O
among	O
the	O
various	O
substituents	O
on	O
the	O
pyridyl	B
ring	O
,	O
relatively	O
small	O
and	O
nonbasic	O
substituents	O
were	O
preferable	O
to	O
sterically	O
demanding	O
or	O
basic	O
substituents	O
.	O

Oxazolidinone	B
ring	O
substitution	O
on	O
the	O
pyridyl	B
ring	O
generated	O
analogues	O
with	O
antibacterial	O
activity	O
superior	O
to	O
imidazolidinone	B
ring	O
.	O

Solubility	O
was	O
enhanced	O
by	O
the	O
incorporation	O
of	O
polar	O
groups	O
,	O
especially	O
when	O
compounds	O
were	O
converted	O
to	O
their	O
prodrugs	O
.	O

Among	O
the	O
prodrugs	O
,	O
compound	O
85	O
exhibited	O
excellent	O
solubility	O
and	O
a	O
good	O
pharmacokinetic	O
profile	O
.	O

In	O
a	O
MRSA	O
systemic	O
infection	O
model	O
,	O
compound	O
85	O
displayed	O
an	O
ED50	O
=	O
5	O
.	O
00	O
mg	O
/	O
kg	O
,	O
a	O
potency	O
that	O
is	O
2	O
-	O
fold	O
better	O
than	O
that	O
of	O
linezolid	B
.	O

Transparent	O
,	O
Conductive	O
,	O
and	O
Printable	O
Composites	O
Consisting	O
of	O
TEMPO	B
-	O
Oxidized	O
Nanocellulose	O
and	O
Carbon	B
Nanotube	O
.	O

Ultrastrong	O
,	O
transparent	O
,	O
conductive	O
and	O
printable	O
nanocomposites	O
were	O
successfully	O
prepared	O
by	O
mixing	O
single	O
-	O
walled	O
carbon	B
nanotubes	O
(	O
CNTs	O
)	O
with	O
2	B
,	I
2	I
,	I
6	I
,	I
6	I
-	I
tetramethylpiperidin	I
-	I
1	I
-	I
oxyl	I
(	O
TEMPO	B
)	O
-	O
oxidized	O
cellulose	O
nanofibrils	O
(	O
TOCNs	O
)	O
with	O
abundant	O
sodium	B
carboxyl	I
groups	O
on	O
the	O
crystalline	O
nanocellulose	O
surfaces	O
.	O

The	O
surface	O
-	O
anionic	O
cellulose	O
nanofibrils	O
had	O
reinforcing	O
and	O
nanodispersing	O
effects	O
on	O
the	O
CNTs	O
both	O
in	O
water	O
used	O
as	O
the	O
dispersed	O
medium	O
and	O
in	O
the	O
dried	O
composite	O
film	O
,	O
providing	O
highly	O
conductive	O
and	O
printable	O
nanocomposites	O
with	O
a	O
small	O
amount	O
of	O
CNTs	O
.	O

TOCNs	O
are	O
therefore	O
expected	O
as	O
an	O
effective	O
flexible	O
matrix	O
that	O
can	O
be	O
used	O
as	O
an	O
alternative	O
to	O
conventional	O
polymers	O
for	O
various	O
electrical	O
materials	O
,	O
when	O
nanocomposited	O
with	O
CNTs	O
and	O
also	O
graphene	B
.	O

Our	O
findings	O
provide	O
a	O
promising	O
route	O
to	O
realize	O
green	O
and	O
flexible	O
electronics	O
.	O

Plant	O
development	O
:	O
brassinosteroids	B
go	O
out	O
of	O
bounds	O
.	O

Patterning	O
in	O
plants	O
requires	O
defining	O
boundary	O
domains	O
that	O
separate	O
and	O
organize	O
the	O
development	O
of	O
the	O
neighboring	O
organs	O
.	O

Two	O
papers	O
now	O
show	O
how	O
the	O
interplay	O
between	O
brassinosteroid	B
phytohormones	O
and	O
frontier	O
genes	O
contributes	O
to	O
boundary	O
formation	O
in	O
plants	O
.	O

Bortezomib	B
enhances	O
antigen	O
-	O
specific	O
cytotoxic	O
T	O
cell	O
responses	O
against	O
immune	O
-	O
resistant	O
cancer	O
cells	O
generated	O
by	O
STAT3	O
-	O
ablated	O
dendritic	O
cells	O
.	O

Dendritic	O
cell	O
(	O
DC	O
)	O
-	O
based	O
vaccines	O
have	O
received	O
attention	O
as	O
a	O
new	O
therapeutic	O
modality	O
against	O
cancer	O
.	O

However	O
,	O
increased	O
STAT3	O
activity	O
in	O
the	O
tumor	O
microenvironment	O
makes	O
DCs	O
tolerogenic	O
and	O
suppresses	O
their	O
antitumor	O
activity	O
.	O

In	O
this	O
study	O
,	O
we	O
explored	O
the	O
effects	O
of	O
a	O
combination	O
treatment	O
consisting	O
of	O
a	O
proteasome	O
inhibitor	O
,	O
bortezomib	B
,	O
and	O
an	O
antigen	O
specific	O
STAT3	O
-	O
ablated	O
(	O
STAT3	O
(	O
-	O
/	O
-	O
)	O
)	O
DC	O
-	O
based	O
vaccine	O
on	O
the	O
control	O
of	O
TC	O
-	O
1	O
(	O
P3	O
)	O
tumors	O
,	O
a	O
p53	O
-	O
degraded	O
immune	O
resistant	O
cancer	O
cells	O
.	O

We	O
found	O
that	O
E7	O
-	O
antigen	O
expressing	O
STAT3	O
(	O
-	O
/	O
-	O
)	O
DC	O
(	O
E7	O
-	O
DC	O
-	O
1STAT3	O
(	O
-	O
/	O
-	O
)	O
)	O
vaccination	O
enhanced	O
generation	O
of	O
E7	O
-	O
specific	O
CD8	O
(	O
+	O
)	O
T	O
cells	O
,	O
but	O
was	O
not	O
enough	O
to	O
control	O
TC	O
-	O
1	O
(	O
P3	O
)	O
cancer	O
cells	O
.	O

Therefore	O
,	O
we	O
investigated	O
whether	O
bortezomib	B
could	O
create	O
a	O
synergistic	O
effect	O
with	O
E7	O
-	O
DC	O
-	O
1STAT3	O
(	O
-	O
/	O
-	O
)	O
vaccination	O
.	O

We	O
found	O
that	O
apoptosis	O
via	O
down	O
-	O
regulation	O
of	O
STAT3	O
and	O
NF	O
-	O
kappa	O
B	O
and	O
up	O
-	O
regulation	O
of	O
Fas	O
and	O
death	O
receptor	O
5	O
(	O
DR5	O
)	O
expression	O
in	O
TC	O
-	O
1	O
(	O
P3	O
)	O
induced	O
by	O
bortezomib	B
was	O
independent	O
of	O
p53	O
status	O
.	O

We	O
also	O
observed	O
that	O
TC	O
-	O
1	O
(	O
P3	O
)	O
cells	O
pretreated	O
with	O
bortezomib	B
had	O
markedly	O
enhanced	O
anti	O
-	O
tumor	O
effects	O
on	O
E7	O
-	O
specific	O
CD8	O
(	O
+	O
)	O
T	O
cells	O
through	O
a	O
Fas	O
/	O
DR5	O
-	O
mediated	O
mechanism	O
.	O

In	O
addition	O
,	O
TC	O
-	O
1	O
(	O
P3	O
)	O
tumor	O
-	O
bearing	O
mice	O
treated	O
with	O
bortezomib	B
prior	O
to	O
vaccination	O
with	O
E7	O
-	O
DC	O
-	O
1STAT3	O
(	O
-	O
/	O
-	O
)	O
demonstrated	O
enhanced	O
generation	O
of	O
E7	O
-	O
specific	O
CD8	O
(	O
+	O
)	O
T	O
cells	O
and	O
prolonged	O
survival	O
compared	O
to	O
those	O
treated	O
with	O
monotherapy	O
.	O

These	O
results	O
suggest	O
that	O
the	O
anti	O
-	O
tumor	O
effects	O
against	O
a	O
p53	O
-	O
degraded	O
immune	O
resistant	O
variant	O
generated	O
by	O
antigen	O
-	O
expressing	O
STAT3	O
-	O
ablated	O
mature	O
DCs	O
may	O
be	O
enhanced	O
by	O
bortezomib	B
via	O
death	O
receptor	O
-	O
mediated	O
apoptosis	O
.	O

Lecithin	B
/	O
chitosan	O
controlled	O
release	O
nanopreparations	O
of	O
tamoxifen	B
citrate	I
:	O
Loading	O
,	O
enzyme	O
-	O
trigger	O
release	O
and	O
cell	O
uptake	O
.	O

Tamoxifen	B
citrate	I
(	O
TAM	B
)	O
,	O
an	O
anticancer	O
drug	O
with	O
amphiphilic	O
properties	O
,	O
was	O
loaded	O
in	O
lecithin	B
/	O
chitosan	O
nanoparticles	O
(	O
LCN	O
)	O
with	O
a	O
view	O
to	O
oral	O
administration	O
.	O

The	O
influence	O
of	O
tamoxifen	B
loading	O
on	O
the	O
physico	O
-	O
chemical	O
properties	O
of	O
nanoparticles	O
was	O
studied	O
.	O

Size	O
,	O
surface	O
charge	O
and	O
morphological	O
properties	O
of	O
tamoxifen	B
-	O
loaded	O
nanoparticles	O
(	O
LCN	O
-	O
TAM	B
)	O
were	O
assessed	O
.	O

The	O
increase	O
in	O
the	O
tamoxifen	B
amount	O
in	O
the	O
LCN	O
-	O
TAM	B
preparation	O
up	O
to	O
60mg	O
/	O
100ml	O
maintained	O
the	O
positive	O
zeta	O
potential	O
value	O
of	O
about	O
+	O
45mV	O
.	O

A	O
statistically	O
significant	O
decrease	O
in	O
particle	O
size	O
was	O
observed	O
for	O
TAM	B
amounts	O
between	O
5	O
and	O
20mg	O
.	O

A	O
strong	O
influence	O
of	O
loaded	O
tamoxifen	B
on	O
the	O
structure	O
of	O
lecithin	B
/	O
chitosan	O
nanoparticles	O
was	O
observed	O
,	O
supported	O
by	O
the	O
quantification	O
of	O
free	O
chitosan	O
and	O
morphological	O
analysis	O
.	O

A	O
loading	O
of	O
tamoxifen	B
in	O
nanoparticles	O
of	O
around	O
19	O
%	O
was	O
obtained	O
.	O

The	O
release	O
of	O
the	O
drug	O
from	O
the	O
LCN	O
-	O
TAM	B
colloidal	O
dispersion	O
was	O
measured	O
,	O
showing	O
that	O
tamoxifen	B
citrate	I
was	O
released	O
very	O
slowly	O
in	O
simulated	O
gastro	O
-	O
intestinal	O
fluids	O
without	O
enzymes	O
.	O

When	O
enzymes	O
able	O
to	O
dismantle	O
the	O
nanoparticle	O
structure	O
were	O
added	O
to	O
the	O
dissolution	O
medium	O
,	O
drug	O
release	O
was	O
triggered	O
and	O
continued	O
in	O
a	O
prolonged	O
manner	O
.	O

Tamoxifen	B
-	O
loaded	O
nanoparticles	O
showed	O
cytotoxicity	O
towards	O
MCF	O
-	O
7	O
cells	O
comparable	O
to	O
that	O
obtained	O
with	O
tamoxifen	B
citrate	I
solution	O
,	O
but	O
the	O
rate	O
of	O
this	O
toxic	O
effect	O
was	O
dependent	O
on	O
drug	O
release	O
.	O

Caco	O
-	O
2	O
cells	O
,	O
used	O
as	O
a	O
model	O
of	O
the	O
intestinal	O
epithelium	O
,	O
were	O
shown	O
to	O
take	O
up	O
the	O
TAM	B
loaded	O
nanoparticles	O
extensively	O
.	O

Estimation	O
of	O
the	O
safe	O
use	O
concentrations	O
of	O
the	O
preservative	O
1	B
,	I
2	I
-	I
benzisothiazolin	I
-	I
3	I
-	I
one	I
(	O
BIT	B
)	O
in	O
consumer	O
cleaning	O
products	O
and	O
sunscreens	O
.	O

1	B
,	I
2	I
-	I
Benzisothiazolin	I
-	I
3	I
-	I
one	I
(	O
BIT	B
;	O
CAS	O
#	O
2634	B
-	I
33	I
-	I
5	I
)	O
is	O
a	O
preservative	O
used	O
in	O
consumer	O
products	O
.	O

Dermal	O
exposure	O
to	O
BIT	B
at	O
sufficient	O
dose	O
and	O
duration	O
can	O
produce	O
skin	O
sensitization	O
and	O
allergic	O
contact	O
dermatitis	O
in	O
animals	O
and	O
susceptible	O
humans	O
.	O
The	O
purpose	O
of	O
this	O
study	O
is	O
to	O
derive	O
a	O
maximal	O
concentration	O
of	O
BIT	B
in	O
various	O
consumer	O
products	O
that	O
would	O
result	O
in	O
exposures	O
below	O
the	O
No	O
Expected	O
Sensitization	O
Induction	O
Level	O
(	O
NESIL	O
)	O
,	O
a	O
dose	O
below	O
which	O
skin	O
sensitization	O
should	O
not	O
occur	O
.	O

A	O
screening	O
level	O
exposure	O
estimate	O
was	O
performed	O
for	O
several	O
product	O
use	O
scenarios	O
with	O
sunscreen	O
,	O
laundry	O
detergent	O
,	O
dish	O
soap	O
,	O
and	O
spray	O
cleaner	O
.	O

We	O
calculated	O
that	O
BIT	B
concentrations	O
below	O
the	O
following	O
concentrations	O
of	O
0	O
.	O
0075	O
%	O
,	O
0	O
.	O
035	O
%	O
,	O
0	O
.	O
035	O
%	O
,	O
0	O
.	O
021	O
%	O
in	O
sunscreen	O
,	O
laundry	O
detergent	O
,	O
dish	O
soap	O
,	O
and	O
spray	O
cleaner	O
,	O
respectively	O
,	O
are	O
unlikely	O
to	O
induce	O
skin	O
sensitization	O
.	O

We	O
completed	O
a	O
pilot	O
study	O
consisting	O
of	O
bulk	O
sample	O
analysis	O
of	O
one	O
representative	O
product	O
from	O
each	O
category	O
labelled	O
as	O
containing	O
BIT	B
,	O
and	O
found	O
BIT	B
concentrations	O
of	O
0	O
.	O
0009	O
%	O
and	O
0	O
.	O
0027	O
%	O
for	O
sunscreen	O
and	O
dish	O
soap	O
,	O
respectively	O
.	O

BIT	B
was	O
not	O
detected	O
in	O
the	O
laundry	O
detergent	O
and	O
spray	O
cleaner	O
products	O
above	O
the	O
limit	O
of	O
detection	O
of	O
0	O
.	O
0006	O
%	O
.	O

Based	O
on	O
publically	O
available	O
data	O
for	O
product	O
formulations	O
and	O
our	O
results	O
,	O
we	O
were	O
able	O
to	O
establish	O
that	O
cleaning	O
products	O
and	O
sunscreens	O
likely	O
contain	O
BIT	B
at	O
concentrations	O
similar	O
to	O
or	O
less	O
than	O
our	O
calculated	O
maximal	O
safe	O
concentrations	O
and	O
that	O
exposures	O
are	O
unlikely	O
to	O
induce	O
skin	O
sensitization	O
in	O
most	O
users	O
.	O

Biochemical	O
properties	O
and	O
comparative	O
pharmacology	O
of	O
a	O
coagulant	O
from	O
Deinagkistrodon	O
acutus	O
snake	O
venom	O
.	O

A	O
number	O
of	O
snake	O
venom	O
thrombin	O
-	O
like	O
enzymes	O
(	O
TLEs	O
)	O
have	O
already	O
been	O
characterized	O
.	O

Some	O
TLEs	O
play	O
significant	O
roles	O
in	O
vessel	O
injury	O
hemostasis	O
.	O

A	O
novel	O
TLE	O
(	O
Agacutase	O
)	O
was	O
purified	O
from	O
Deinagkistrodon	O
acutus	O
snake	O
venom	O
by	O
the	O
means	O
of	O
Sephadex	O
G	O
-	O
75	O
,	O
DEAE	O
-	O
Sepharose	O
FF	O
,	O
and	O
Sephadex	O
G	O
-	O
25	O
column	O
chromatography	O
.	O

Structural	O
analysis	O
indicated	O
that	O
Agacutase	O
is	O
a	O
single	O
-	O
chain	O
glycoprotein	O
with	O
a	O
molecular	O
mass	O
of	O
31	O
,	O
084Da	O
,	O
isoelectric	O
point	O
of	O
4	O
.	O
38	O
,	O
optimal	O
activity	O
at	O
37	O
degrees	O
C	O
and	O
pH	O
6	O
.	O
6	O
,	O
sugar	O
content	O
of	O
7	O
.	O
6	O
%	O
.	O

Its	O
N	B
-	O
terminal	O
44	O
amino	O
acid	O
sequence	O
was	O
determined	O
to	O
be	O
VIGGNECDTNEHRFLAAFFT	O
,	O
showing	O
maximum	O
identity	O
of	O
80	O
%	O
with	O
that	O
of	O
Dav	O
-	O
X	O
protease	O
.	O

The	O
Agacutase	O
-	O
induced	O
clotting	O
activity	O
was	O
not	O
influenced	O
by	O
heparin	O
,	O
hirudin	O
,	O
or	O
Dextran	O
40	O
,	O
but	O
activated	O
by	O
Ca	B
(	I
2	I
+	I
)	I
and	O
inhibited	O
by	O
PMSF	B
or	O
lactose	B
,	O
which	O
suggests	O
that	O
Agacutase	O
is	O
a	O
serine	B
protease	O
and	O
the	O
coagulation	O
activity	O
is	O
independent	O
of	O
Thrombin	O
.	O

Agacutase	O
with	O
arginine	O
esterase	O
activity	O
specifically	O
cleaves	O
the	O
alpha	O
-	O
chain	O
of	O
fibrinogen	O
.	O

Agacutase	O
iv	O
(	O
0	O
.	O
03	O
-	O
0	O
.	O
12U	O
/	O
kg	O
)	O
shortened	O
16	O
-	O
68	O
%	O
of	O
the	O
rabbit	O
blood	O
clotting	O
time	O
.	O

No	O
significant	O
influence	O
was	O
indicated	O
on	O
platelet	O
,	O
Factor	O
II	O
and	O
XIII	O
,	O
or	O
fibrinolytic	O
system	O
.	O

It	O
converts	O
fibrinogen	O
into	O
the	O
soluble	O
fibrin	O
that	O
accelerates	O
hemostasis	O
at	O
wound	O
.	O

Pharmacological	O
comparison	O
showed	O
the	O
hemostatic	O
effect	O
of	O
Agacutase	O
lasted	O
24h	O
while	O
Reptilase	O
did	O
8h	O
.	O

Its	O
maximum	O
tolerated	O
,	O
abnormal	O
toxicity	O
,	O
allergic	O
,	O
and	O
hemorrhagin	O
doses	O
were	O
80U	O
/	O
kg	O
,	O
1U	O
,	O
2U	O
,	O
and	O
50U	O
,	O
respectively	O
,	O
whereas	O
those	O
of	O
Reptilase	O
or	O
Agacutin	O
were	O
35U	O
/	O
kg	O
,	O
0	O
.	O
25U	O
,	O
0	O
.	O
25U	O
,	O
and	O
0	O
.	O
2U	O
,	O
respectively	O
.	O

The	O
results	O
indicated	O
that	O
Agacutase	O
may	O
be	O
a	O
predominant	O
coagulant	O
.	O

Brain	O
metastasis	O
in	O
pancreatic	O
cancer	O
.	O

Pancreatic	O
cancer	O
is	O
a	O
fatal	O
disease	O
with	O
a	O
5	O
-	O
year	O
survival	O
rate	O
below	O
5	O
%	O
.	O

Most	O
patients	O
are	O
diagnosed	O
at	O
an	O
advanced	O
tumor	O
stage	O
and	O
existence	O
of	O
distant	O
metastases	O
.	O

However	O
,	O
involvement	O
of	O
the	O
central	O
nervous	O
system	O
is	O
rare	O
in	O
pancreatic	O
cancer	O
.	O

We	O
retrospectively	O
analyzed	O
all	O
cases	O
of	O
brain	O
metastases	O
in	O
pancreatic	O
cancer	O
reported	O
to	O
date	O
focusing	O
on	O
patient	O
characteristics	O
,	O
clinical	O
appearance	O
,	O
therapy	O
and	O
survival	O
.	O

Including	O
our	O
own	O
,	O
12	O
cases	O
of	O
brain	O
metastases	O
originating	O
from	O
pancreatic	O
cancer	O
were	O
identified	O
.	O

In	O
three	O
patients	O
brain	O
metastases	O
were	O
the	O
first	O
manifestation	O
of	O
pancreatic	O
cancer	O
.	O

All	O
other	O
patients	O
developed	O
brain	O
metastases	O
during	O
their	O
clinical	O
course	O
.	O

In	O
most	O
cases	O
,	O
the	O
disease	O
progressed	O
rapidly	O
and	O
the	O
patients	O
died	O
within	O
weeks	O
or	O
months	O
.	O

However	O
,	O
two	O
patients	O
showed	O
long	O
-	O
term	O
survival	O
.	O

Of	O
note	O
,	O
both	O
patients	O
received	O
resection	O
of	O
the	O
pancreatic	O
cancer	O
as	O
well	O
as	O
curative	O
resection	O
of	O
the	O
metachronous	O
brain	O
metastases	O
.	O

Brain	O
metastases	O
in	O
pancreatic	O
cancer	O
are	O
a	O
rare	O
condition	O
and	O
usually	O
predict	O
a	O
very	O
poor	O
prognosis	O
.	O

However	O
,	O
there	O
is	O
evidence	O
that	O
resection	O
of	O
brain	O
metastases	O
of	O
pancreatic	O
cancer	O
can	O
be	O
immensely	O
beneficial	O
to	O
patient	O
'	O
s	O
survival	O
,	O
even	O
with	O
the	O
chance	O
for	O
cure	O
.	O

Therefore	O
,	O
a	O
surgical	O
approach	O
in	O
metastatic	O
pancreatic	O
cancer	O
should	O
be	O
considered	O
in	O
selective	O
cases	O
.	O

Endothelial	O
cell	O
response	O
to	O
(	O
co	O
)	O
polymer	O
nanoparticles	O
depending	O
on	O
the	O
inflammatory	O
environment	O
and	O
comonomer	O
ratio	O
.	O

Endothelial	O
cells	O
lining	O
the	O
lumen	O
of	O
blood	O
vessels	O
serve	O
as	O
a	O
physiological	O
barrier	O
controlling	O
nanoparticle	O
movement	O
from	O
the	O
vasculature	O
into	O
the	O
tissue	O
.	O

For	O
exploring	O
the	O
effect	O
of	O
polymer	O
hydrophilicity	O
on	O
nanoparticle	O
interactions	O
with	O
human	O
umbilical	O
vein	O
endothelial	O
cells	O
(	O
HUVECs	O
)	O
in	O
vitro	O
,	O
a	O
series	O
of	O
monomodal	O
poly	B
[	I
acrylonitrile	I
-	I
co	I
-	I
(	I
N	I
-	I
vinylpyrrolidone	I
)	I
]	I
model	O
nanoparticles	O
with	O
increasing	O
hydrophilicity	O
as	O
related	O
to	O
their	O
increasing	O
content	O
(	O
0	O
-	O
30mol	O
.	O
%	O
)	O
of	O
N	B
-	I
vinylpyrrolidone	I
(	O
NVP	B
)	O
were	O
synthesized	O
by	O
miniemulsion	O
polymerization	O
.	O

Nanoparticles	O
with	O
a	O
low	O
NVP	B
content	O
were	O
rapidly	O
endocytized	O
into	O
all	O
cells	O
independent	O
from	O
the	O
particle	O
dose	O
with	O
toxic	O
effects	O
only	O
observed	O
at	O
high	O
particle	O
concentrations	O
,	O
while	O
only	O
10	O
-	O
30	O
